data,_loaded_at
"{""product_id"": ""P-237"", ""name"": "" Lg Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 129.35, ""list_price"": 148.74, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""55"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-02-08 01:39:00
"{""product_id"": ""P-318"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 951.0, ""list_price"": 1253.11, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""63"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-WEST""}}",2024-06-10 17:50:00
"{""product_id"": ""P-010"", ""name"": "" Sony Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.8"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1608.74, ""list_price"": 1979.34, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""45"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-02-26 00:57:00
"{""product_id"": ""P-399"", ""name"": "" Sony Phones "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 492.28, ""list_price"": 597.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""60"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-05-27 12:22:00
"{""product_id"": ""P-089"", ""name"": "" Sony Televisions "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""3.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 289.94, ""list_price"": 393.4, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""94"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-03-20 05:31:00
"{""product_id"": ""P-020"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 134.03, ""list_price"": 226.0, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""28"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-EAST""}}",2024-01-16 00:09:00
"{""product_id"": ""P-301"", ""name"": "" Samsung Shoes "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""2.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 792.77, ""list_price"": 1424.16, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""14"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-04-21 20:31:00
"{""product_id"": ""P-333"", ""name"": "" Apple Laptops "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""2.7"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 523.51, ""list_price"": 668.7, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""71"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-05-26 12:54:00
"{""product_id"": ""P-395"", ""name"": "" Sony Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""4.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 991.08, ""list_price"": 1932.11, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""77"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-06-11 02:52:00
"{""product_id"": ""P-363"", ""name"": "" Samsung Shoes "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1074.0, ""list_price"": 1356.55, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""42"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-WEST""}}",2024-04-08 14:46:00
"{""product_id"": ""P-215"", ""name"": "" Nike Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1656.2, ""list_price"": 1939.75, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""63"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-01-19 01:18:00
"{""product_id"": ""P-011"", ""name"": "" Apple Kitchen "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""19.7"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 591.37, ""list_price"": 671.5, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""9"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-NORTH""}}",2024-01-08 13:41:00
"{""product_id"": ""P-085"", ""name"": "" Nike Phones "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""14.7"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 831.5, ""list_price"": 1234.27, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""6"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-03-13 09:15:00
"{""product_id"": ""P-050"", ""name"": "" Samsung Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""12.6"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 106.97, ""list_price"": 146.79, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""62"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-WEST""}}",2024-01-25 00:13:00
"{""product_id"": ""P-088"", ""name"": "" Nike Kitchen "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""11.0"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1153.14, ""list_price"": 1294.47, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""60"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-EAST""}}",2024-04-07 11:11:00
"{""product_id"": ""P-229"", ""name"": "" Nike Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 92.6, ""list_price"": 137.0, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""33"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-EAST""}}",2024-05-30 07:35:00
"{""product_id"": ""P-032"", ""name"": "" Sony Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""14.3"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1397.87, ""list_price"": 1689.55, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""53"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-05-12 18:43:00
"{""product_id"": ""P-318"", ""name"": "" Apple Phones "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.7"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 296.92, ""list_price"": 337.52, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""57"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-NORTH""}}",2024-02-07 19:16:00
"{""product_id"": ""P-164"", ""name"": "" Lg Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.4"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1580.77, ""list_price"": 1826.07, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""8"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-NORTH""}}",2024-06-08 18:33:00
"{""product_id"": ""P-215"", ""name"": "" Samsung Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.4"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 150.83, ""list_price"": 269.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""72"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-06-04 15:02:00
"{""product_id"": ""P-089"", ""name"": "" Samsung Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.5"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 327.31, ""list_price"": 587.06, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""77"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-03-27 09:19:00
"{""product_id"": ""P-144"", ""name"": "" Apple Phones "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""12.2"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1428.16, ""list_price"": 1693.55, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""87"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-WEST""}}",2024-04-23 06:58:00
"{""product_id"": ""P-209"", ""name"": "" Sony Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""adidas"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1201.55, ""list_price"": 1494.84, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""47"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-01-08 05:12:00
"{""product_id"": ""P-103"", ""name"": "" Nike Phones "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1008.92, ""list_price"": 1682.1, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""58"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-04-05 15:38:00
"{""product_id"": ""P-229"", ""name"": "" Nike Phones "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 336.13, ""list_price"": 396.29, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""75"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-02-26 20:14:00
"{""product_id"": ""P-347"", ""name"": "" Adidas Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""0.4"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 344.67, ""list_price"": 453.13, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""65"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-03-19 22:45:00
"{""product_id"": ""P-330"", ""name"": "" Nike Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""adidas"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.1"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 503.75, ""list_price"": 586.99, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""44"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-WEST""}}",2024-05-10 21:53:00
"{""product_id"": ""P-192"", ""name"": "" Adidas Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""17.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 844.33, ""list_price"": 1144.84, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""36"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-NORTH""}}",2024-06-15 09:12:00
"{""product_id"": ""P-077"", ""name"": "" Adidas Shoes "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 631.13, ""list_price"": 1058.72, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""7"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-04-09 23:02:00
"{""product_id"": ""P-299"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.8"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1042.74, ""list_price"": 1430.73, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""24"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-03-16 03:30:00
"{""product_id"": ""P-066"", ""name"": "" Adidas Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1181.0, ""list_price"": 1494.79, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""71"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-03-07 18:18:00
"{""product_id"": ""P-238"", ""name"": "" Lg Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.4"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1176.76, ""list_price"": 1709.87, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-02-21 10:26:00
"{""product_id"": ""P-292"", ""name"": "" Adidas Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.4"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1602.38, ""list_price"": 1791.05, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""18"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-04-25 08:13:00
"{""product_id"": ""P-390"", ""name"": "" Samsung Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""7.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1138.44, ""list_price"": 1558.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""20"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-02-21 23:23:00
"{""product_id"": ""P-008"", ""name"": "" Samsung Televisions "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""2.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1436.43, ""list_price"": 1789.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""67"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-03-19 05:04:00
"{""product_id"": ""P-024"", ""name"": "" Lg Phones "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.2"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 389.21, ""list_price"": 631.49, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""93"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-02-28 07:46:00
"{""product_id"": ""P-068"", ""name"": "" Samsung Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""12.5"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 234.96, ""list_price"": 461.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""64"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-WEST""}}",2024-06-18 03:41:00
"{""product_id"": ""P-011"", ""name"": "" Samsung Laptops "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 78.7, ""list_price"": 144.06, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-04-17 21:06:00
"{""product_id"": ""P-340"", ""name"": "" Lg Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 797.51, ""list_price"": 1064.6, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""89"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-NORTH""}}",2024-02-21 11:45:00
"{""product_id"": ""P-210"", ""name"": "" Adidas Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""samsung"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 322.83, ""list_price"": 625.93, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""63"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-05-06 04:05:00
"{""product_id"": ""P-400"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.3"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 827.18, ""list_price"": 1047.83, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""12"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-EAST""}}",2024-04-02 21:20:00
"{""product_id"": ""P-219"", ""name"": "" Samsung Phones "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 801.7, ""list_price"": 1490.15, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""97"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-EAST""}}",2024-03-28 05:07:00
"{""product_id"": ""P-206"", ""name"": "" Lg Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 566.91, ""list_price"": 830.49, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""49"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-WEST""}}",2024-04-16 18:30:00
"{""product_id"": ""P-292"", ""name"": "" Sony Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 785.97, ""list_price"": 1372.87, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""48"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-EAST""}}",2024-06-16 10:00:00
